ticker,sample,split,timestamp,value,text,news_price_correlation,published_utc,article_url
PII,3579,input,2022-09-27 19:40:00,99.75,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-28 14:09:00,102.22,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-28 15:10:00,102.82,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-28 16:11:00,103.06,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-28 17:09:00,103.21,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-28 18:10:00,103.44,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-28 19:10:00,103.93,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-29 13:40:00,99.045,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-29 14:40:00,98.24,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-29 15:40:00,98.64,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-29 16:40:00,98.76,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-29 17:40:00,98.31,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-29 18:40:00,97.44,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-29 19:40:00,97.515,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-30 14:10:00,97.56,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-30 15:10:00,99.35,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-30 16:10:00,98.075,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-30 17:10:00,98.46,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-30 18:10:00,97.99,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-09-30 19:10:00,97.105,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-10-03 13:40:00,96.495,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
PII,3579,input,2022-10-03 14:40:00,97.76,"Title: Analyst Ratings for Polaris 
 Content: ['Analysts have provided the following ratings for Polaris PII within the last quarter: ', 'In the last 3 months, 4 analysts have offered 12-month price targets for Polaris. The company has an average price target of $115.75 with a high of $137.00 and a low of $101.00. ', 'Below is a summary of how these 4 analysts rated Polaris over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock', 'This current average represents a 8.68% decrease from the previous average price target of $126.75. ', 'Stay up to date on Polaris analyst ratings.', 'Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions.', '', 'Some analysts also offer predictions for helpful metrics such as earnings, revenue, and growth estimates to provide further guidance as to what to do with certain tickers. It is important to keep in mind that while stock and sector analysts are specialists, they are also human and can only forecast their beliefs to traders.', ""This article was generated by Benzinga's automated content engine and reviewed by an editor."", '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Strong Negative Correlation,2022-10-19T15:37:35Z,https://www.benzinga.com/analyst-ratings/22/10/29326550/analyst-ratings-for-polaris
