station,sample,split,timestamp,value,hasrain,text
USW00003017,10,input,2015-06-24 14:00:00,21.833333333333332,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,input,2015-06-24 15:00:00,23.3,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,input,2015-06-24 16:00:00,26.35,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,input,2015-06-24 17:00:00,29.4,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,input,2015-06-24 18:00:00,30.0,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,input,2015-06-24 19:00:00,30.566666666666666,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,input,2015-06-24 20:00:00,31.133333333333333,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,input,2015-06-24 21:00:00,31.7,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,input,2015-06-24 22:00:00,29.75,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,input,2015-06-24 23:00:00,27.8,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,output,2015-06-25 00:00:00,20.0,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,output,2015-06-25 01:00:00,20.2,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
USW00003017,10,output,2015-06-25 02:00:00,20.400000000000002,False,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind, Tornado. These occurred near station USW00003017, approximately 25.2091 km away, between 2015-06-24 15:45:00 and 2015-06-24 20:15:00. The events included records with hailstones measuring 8.682222222222222 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 75000.0 and crop damage of 0.0. Episode Narrative: Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. The collision quickly spawned a severe thunderstorm that produced an EF1 tornado, damaging hail, torrential rain and flash flooding. The tornado touched down in east Denver and west Aurora. The tornado first touched down near Quebec and 6th Ave. It then moved east northeast across the Lowry Campus into the west part of Aurora. The tornado then lifted near Mount Nebo Memorial Park. Some homes had minor roof damage with one former apartment building on the Lowry Campus had more significant roof damage. The tornado and intense thunderstorm winds uprooted trees, damaging vehicles and blocking roads. ||The storm produced torrential rain, 2 to 2.5 inches, much of which fell in less than 30 minutes and resulted in flooded intersections and power outages. Flash flooding forced the evacuation of a theater at the Cherry Creek Shopping Center, where drifts of hail formed in the parking lot, and flooding set off alarms at the University of Denver's Ritchie Center. Numerous water rescues were reported as vehicles stalled flooded intersections. Many stoplights were knocked out. The water was reportedly 3-feet deep on the South Broadway ramp to Interstate 25. The bike path along Cherry Creek was inundated with several feet of water at the height of the storm. The South Platte River crested above flood stage for one hour. Employees still at work were urged to stay inside but others waded across flooded intersections downtown. About 30 flights had to be diverted from Denver International Airport. Two colliding outflow boundaries merged over east Denver and northwest Aurora at the height of rush hour. Event Narrative:         Large trees toppled near 23rd and Galena. A tornado touched town near Quebec and 6th Ave and lifted near Mount Nebo Memorial Park. This tornado was a non-supercell tornado. Two outflow boundaries from earlier thunderstorms intersected over eastern Denver and western Aurora. This produced localized convergence and wind shear which likely contributed to the rapid formation of the tornado. Torrential rainfall, from 2 to 2.5 inches, flooded intersections up to 3 feet of standing water at several intersections including:  6th Ave and Lowell, Broadway and Interstate 25, as well as parts of Speer Blvd along Cherry Creek."
